location_id,datetime,hour,day_of_week,month,aqi_value_no2,aqi_value_o3,aqi_value_pm25,concentration_no2,concentration_o3,concentration_pm25,overall_aqi,season_encoded,overall_aqi,overall_aqi_category
191,2025-07-28 18:00:00+00:00,0.9585777093584387,-1.374547479381172,0.0,0.0,0.0,-0.7414051598257491,-0.29758156834989175,0.8514290604588298,-0.7326667140371281,-0.7414051598257491,0.0,0.0,Good
191,2025-07-28 19:00:00+00:00,1.103670774906134,-1.374547479381172,0.0,0.0,0.0,-0.7414051598257491,-0.29758156834989175,0.9721109971610187,-0.7326667140371281,-0.7414051598257491,0.0,0.0,Good
191,2025-07-28 20:00:00+00:00,1.2487638404538297,-1.374547479381172,0.0,0.0,0.0,-0.7414051598257491,-0.29758156834989175,0.9721109971610187,-0.7326667140371281,-0.7414051598257491,0.0,0.0,Good
191,2025-07-28 21:00:00+00:00,1.3938569060015253,-1.374547479381172,0.0,0.0,0.0,-0.7414051598257491,-0.29758156834989175,0.9721109971610187,-0.7326667140371281,-0.7414051598257491,0.0,0.0,Good
191,2025-07-28 22:00:00+00:00,1.5389499715492208,-1.374547479381172,0.0,0.0,0.0,-0.7414051598257491,-0.29758156834989175,0.7910880921077353,-0.7326667140371281,-0.7414051598257491,0.0,0.0,Good
191,2025-07-28 23:00:00+00:00,1.6840430370969164,-1.374547479381172,0.0,0.0,0.0,-0.7414051598257491,-0.29758156834989175,0.7910880921077353,-0.7326667140371281,-0.7414051598257491,0.0,0.0,Good
191,2025-07-29 00:00:00+00:00,-1.653097470500081,-0.8525190821039027,0.0,0.0,0.0,-0.7414051598257491,-0.29758156834989175,0.5497242187033579,-0.7326667140371281,-0.7414051598257491,0.0,0.0,Good
191,2025-07-29 01:00:00+00:00,-1.5080044049523855,-0.8525190821039027,0.0,0.0,0.0,-0.7414051598257491,-0.29758156834989175,0.0066555035435084614,-0.7326667140371281,-0.7414051598257491,0.0,0.0,Good
191,2025-07-29 02:00:00+00:00,-1.36291133940469,-0.8525190821039027,0.0,0.0,0.0,-0.7414051598257491,-0.29758156834989175,-0.17436740150977462,-0.7326667140371281,-0.7414051598257491,0.0,0.0,Good
191,2025-07-29 03:00:00+00:00,-1.2178182738569943,-0.8525190821039027,0.0,0.0,0.0,-0.7414051598257491,-0.29758156834989175,-0.29504933821196333,-0.7326667140371281,-0.7414051598257491,0.0,0.0,Good
191,2025-07-29 04:00:00+00:00,-1.0727252083092988,-0.8525190821039027,0.0,0.0,0.0,-0.7414051598257491,-0.29758156834989175,-0.29504933821196333,-0.7326667140371281,-0.7414051598257491,0.0,0.0,Good
191,2025-07-29 05:00:00+00:00,-0.9276321427616033,-0.8525190821039027,0.0,0.0,0.0,-0.7414051598257491,-0.29758156834989175,-0.29504933821196333,-0.7326667140371281,-0.7414051598257491,0.0,0.0,Good
192,2025-07-22 06:00:00+00:00,-0.7825390772139078,-0.8525190821039027,0.0,0.0,0.0,-0.7414051598257491,-0.29758156834989175,-0.47607224326524644,-0.7326667140371281,-0.7414051598257491,0.0,0.0,Good
192,2025-07-22 07:00:00+00:00,-0.6374460116662122,-0.8525190821039027,0.0,0.0,0.0,-0.7414051598257491,-0.29758156834989175,-0.41573127491415207,-0.7326667140371281,-0.7414051598257491,0.0,0.0,Good
192,2025-07-22 08:00:00+00:00,-0.4923529461185167,-0.8525190821039027,0.0,0.0,0.0,-0.7414051598257491,-0.29758156834989175,-0.47607224326524644,-0.7326667140371281,-0.7414051598257491,0.0,0.0,Good
192,2025-07-22 09:00:00+00:00,-0.34725988057082113,-0.8525190821039027,0.0,0.0,0.0,-0.7414051598257491,-0.29758156834989175,-0.5967541799674352,-0.7326667140371281,-0.7414051598257491,0.0,0.0,Good
192,2025-07-22 10:00:00+00:00,-0.2021668150231256,-0.8525190821039027,0.0,0.0,0.0,-0.7414051598257491,-0.29758156834989175,-0.6570951483185296,-0.7326667140371281,-0.7414051598257491,0.0,0.0,Good
192,2025-07-22 11:00:00+00:00,-0.05707374947543009,-0.8525190821039027,0.0,0.0,0.0,-0.7414051598257491,-0.29758156834989175,-0.7174361166696239,-0.7326667140371281,-0.7414051598257491,0.0,0.0,Good
192,2025-07-22 12:00:00+00:00,0.08801931607226544,-0.8525190821039027,0.0,0.0,0.0,-0.7414051598257491,-0.29758156834989175,-1.0191409584250957,-0.7326667140371281,-0.7414051598257491,0.0,0.0,Good
192,2025-07-22 13:00:00+00:00,0.23311238161996098,-0.8525190821039027,0.0,0.0,0.0,-0.7414051598257491,-0.29758156834989175,-0.898459021722907,-0.7326667140371281,-0.7414051598257491,0.0,0.0,Good
192,2025-07-23 01:00:00+00:00,-1.5080044049523855,-0.33049068482663346,0.0,0.0,0.0,-0.7414051598257491,-0.29758156834989175,0.0066555035435084614,-0.7326667140371281,-0.7414051598257491,0.0,0.0,Good
192,2025-07-23 02:00:00+00:00,-1.36291133940469,-0.33049068482663346,0.0,0.0,0.0,-0.7414051598257491,-0.29758156834989175,-0.29504933821196333,-0.7326667140371281,-0.7414051598257491,0.0,0.0,Good
192,2025-07-23 03:00:00+00:00,-1.2178182738569943,-0.33049068482663346,0.0,0.0,0.0,-0.7414051598257491,-0.29758156834989175,-0.29504933821196333,-0.7326667140371281,-0.7414051598257491,0.0,0.0,Good
192,2025-07-23 04:00:00+00:00,-1.0727252083092988,-0.33049068482663346,0.0,0.0,0.0,-0.7414051598257491,-0.29758156834989175,-0.35539030656305765,-0.7326667140371281,-0.7414051598257491,0.0,0.0,Good
192,2025-07-23 05:00:00+00:00,-0.9276321427616033,-0.33049068482663346,0.0,0.0,0.0,-0.7414051598257491,-0.29758156834989175,-0.35539030656305765,-0.7326667140371281,-0.7414051598257491,0.0,0.0,Good
192,2025-07-23 06:00:00+00:00,-0.7825390772139078,-0.33049068482663346,0.0,0.0,0.0,-0.7414051598257491,-0.29758156834989175,-0.41573127491415207,-0.7326667140371281,-0.7414051598257491,0.0,0.0,Good
192,2025-07-23 07:00:00+00:00,-0.6374460116662122,-0.33049068482663346,0.0,0.0,0.0,-0.7414051598257491,-0.29758156834989175,-0.5364132116163408,-0.7326667140371281,-0.7414051598257491,0.0,0.0,Good
192,2025-07-23 08:00:00+00:00,-0.4923529461185167,-0.33049068482663346,0.0,0.0,0.0,-0.7414051598257491,-0.29758156834989175,-0.5967541799674352,-0.7326667140371281,-0.7414051598257491,0.0,0.0,Good
192,2025-07-23 09:00:00+00:00,-0.34725988057082113,-0.33049068482663346,0.0,0.0,0.0,-0.7414051598257491,-0.29758156834989175,-0.5364132116163408,-0.7326667140371281,-0.7414051598257491,0.0,0.0,Good
192,2025-07-23 10:00:00+00:00,-0.2021668150231256,-0.33049068482663346,0.0,0.0,0.0,-0.7414051598257491,-0.29758156834989175,-0.6570951483185296,-0.7326667140371281,-0.7414051598257491,0.0,0.0,Good
192,2025-07-23 11:00:00+00:00,-0.05707374947543009,-0.33049068482663346,0.0,0.0,0.0,-0.7414051598257491,-0.29758156834989175,-0.8381180533718127,-0.7326667140371281,-0.7414051598257491,0.0,0.0,Good
192,2025-07-23 12:00:00+00:00,0.08801931607226544,-0.33049068482663346,0.0,0.0,0.0,-0.7414051598257491,-0.29758156834989175,-1.0191409584250957,-0.7326667140371281,-0.7414051598257491,0.0,0.0,Good
192,2025-07-23 13:00:00+00:00,0.23311238161996098,-0.33049068482663346,0.0,0.0,0.0,-0.7414051598257491,-0.29758156834989175,-0.9587999900740013,-0.7326667140371281,-0.7414051598257491,0.0,0.0,Good
